"Time","Little Error"
10.00,0.00000000075960022994
20.00,0.00000000435059747950
30.00,0.00000000320280281463
40.00,0.00000004295308461688
50.00,0.00000006652426345899
60.00,0.00000015785272128310
70.00,0.00000012864625215103
80.00,0.00000035649126023385
90.00,0.00000013645433033505
100.00,0.00000050458157158095
110.00,0.00000021477184541929
120.00,0.00000263306404135744
130.00,0.00000011190829274366
140.00,0.00000052023653884792
150.00,0.00000107922644576597
160.00,0.00000450301120691332
170.00,0.00000397628704229547
180.00,0.00000455909982266522
190.00,0.00000379373496917079
200.00,0.00000129286563788078
210.00,0.00000667300487400269
220.00,0.00000901226624150375
230.00,0.00001033398433891719
240.00,0.00000548135113831449
250.00,0.00000080590766526889
260.00,0.00000462634875586510
270.00,0.00000307231395435537
280.00,0.00000259572487326665
290.00,0.00000233911895253236
300.00,0.00000124496503373095
310.00,0.00000035700709677400
320.00,0.00000182467522558127
330.00,0.00001430246958467052
340.00,0.00001938536009626901
350.00,0.00001583599872168051
360.00,0.00000343740636088441
370.00,0.00001176906771682695
380.00,0.00000076043018903960
390.00,0.00000100533001923253
400.00,0.00000541806010856405
410.00,0.00000517650161180327
420.00,0.00000759021613472299
430.00,0.00000888510015384369
440.00,0.00000068563633170982
450.00,0.00000332777097344916
460.00,0.00001856084404039393
470.00,0.00003597500000385168
480.00,0.00001074403631218246
490.00,0.00001491139200648917
500.00,0.00003041208059073597
510.00,0.00003240406898008530
520.00,0.00003334203741278685
530.00,0.00002301879431421128
540.00,0.00002330264366268153
550.00,0.00003264080508635914
560.00,0.00004569411358978925
570.00,0.00006125603255568990
580.00,0.00008230761456040625
590.00,0.00007947968359722779
600.00,0.00007229544400821908
610.00,0.00005878341024079248
620.00,0.00008360841317767154
630.00,0.00008472824925753741
640.00,0.00014891485944090732
650.00,0.00013820057384350548
660.00,0.00014761684574082778
670.00,0.00014596576696135344
680.00,0.00013386250148528234
690.00,0.00013790595142992856
700.00,0.00016142361678284090
710.00,0.00017970352603313700
720.00,0.00019365276699900846
730.00,0.00019309878224049726
740.00,0.00020287864726142857
750.00,0.00019910643517206950
760.00,0.00016727513352776668
770.00,0.00014683503117041141
780.00,0.00021705947710870532
790.00,0.00022777808808704947
800.00,0.00025264631235089041
810.00,0.00025808927249215685
820.00,0.00023192918466108381
830.00,0.00024559381664346347
840.00,0.00025003717810889725
850.00,0.00024866589300742703
860.00,0.00023216798545178108
870.00,0.00019721508206771432
880.00,0.00021581464597275613
890.00,0.00019048279512645649
900.00,0.00020482745348004983
910.00,0.00019264333845470105
920.00,0.00019579863032959111
930.00,0.00019351049141747012
940.00,0.00018729940724071525
950.00,0.00014980289419952442
960.00,0.00012201809024503518
970.00,0.00012169972515252425
980.00,0.00011662203261408877
990.00,0.00010082538929623297
1000.00,0.00008911505513609086
1010.00,0.00010837482939862753
1020.00,0.00008819592027720091
1030.00,0.00006757564111836700
1040.00,0.00005500656451573604
1050.00,0.00000230209734297659
1060.00,0.00000492278087804721
1070.00,0.00001185480848420184
1080.00,0.00002291172742729941
1090.00,0.00008289080125578607
1100.00,0.00004623186297791904
1110.00,0.00010620171002528878
1120.00,0.00011900946399379109
1130.00,0.00010997382764088570
1140.00,0.00009582837056498761
1150.00,0.00013489948950251573
1160.00,0.00011418408143626380
1170.00,0.00003820404900167773
1180.00,0.00001821078854291613
1190.00,0.00003491281507805866
1200.00,0.00002727259994728115
1210.00,0.00008260530216830375
1220.00,0.00007025817246741894
1230.00,0.00008996688490725546
1240.00,0.00010591872954535120
1250.00,0.00014713375708197418
1260.00,0.00022624020330752614
1270.00,0.00021684454985404500
1280.00,0.00015520693182224932
1290.00,0.00020148133671682444
1300.00,0.00018470416125637712
1310.00,0.00021771623914901284
1320.00,0.00021786847173643764
1330.00,0.00026056860042444896
1340.00,0.00028840367303928360
1350.00,0.00034288238202861976
1360.00,0.00033509456989122555
1370.00,0.00032978909803205170
1380.00,0.00034922254417324439
1390.00,0.00033526663901284337
1400.00,0.00029628117408719845
1410.00,0.00024761638633208349
1420.00,0.00018343886404181831
1430.00,0.00014834011381026357
1440.00,0.00022755575264454819
1450.00,0.00034050843896693550
1460.00,0.00032356355950469151
1470.00,0.00030415285800700076
1480.00,0.00032881801598705351
1490.00,0.00046513193228747696
1500.00,0.00043164388625882566
1510.00,0.00043381239811424166
1520.00,0.00041593822243157774
1530.00,0.00051120197531417944
1540.00,0.00067292646781424992
1550.00,0.00071998001294559799
1560.00,0.00069703652479802258
1570.00,0.00071121177097666077
1580.00,0.00067978108927491121
1590.00,0.00070814589344081469
1600.00,0.00070408640021923929
1610.00,0.00069208170316414908
1620.00,0.00070647179018124007
1630.00,0.00075625509271048941
1640.00,0.00073555549170123413
1650.00,0.00075148568066651933
1660.00,0.00076931033618166111
1670.00,0.00081788460374809802
1680.00,0.00083588425695779733
1690.00,0.00087686526239849627
1700.00,0.00095830052669043653
1710.00,0.00097178227224503644
1720.00,0.00103796065741335042
1730.00,0.00109746992166037671
1740.00,0.00116382067426457070
1750.00,0.00119295641707140021
1760.00,0.00118008579374873079
1770.00,0.00115413717321644071
1780.00,0.00110572870835312642
1790.00,0.00106732201129489113
1800.00,0.00109950432306504808
1810.00,0.00107075432060810272
1820.00,0.00109862441058794502
1830.00,0.00108191720573813654
1840.00,0.00101322968112071976
1850.00,0.00105077639273076784
1860.00,0.00096306905288656708
1870.00,0.00101783258287468925
1880.00,0.00095966119624790736
1890.00,0.00090302759963378776
1900.00,0.00088869003775471356
1910.00,0.00081849081834661774
1920.00,0.00079419921348744538
1930.00,0.00070388606400229037
1940.00,0.00072169836676039267
1950.00,0.00063779643096495420
1960.00,0.00070123335353855509
1970.00,0.00083825313777197152
1980.00,0.00089848065908881836
1990.00,0.00085220192886481527
2000.00,0.00092452915487228893
2010.00,0.00092389938981796149
2020.00,0.00081978650814562570
2030.00,0.00069209196226438507
2040.00,0.00056582103570690379
2050.00,0.00038317501275741961
2060.00,0.00034824645263142884
2070.00,0.00023673403666180093
2080.00,0.00018830424960469827
2090.00,0.00008213655382860452
2100.00,0.00003328518141643144
2110.00,0.00014712336087541189
2120.00,0.00010724125058914069
2130.00,0.00009716540080262348
2140.00,0.00001719298234093003
2150.00,0.00001659157533140387
2160.00,0.00014107205788604915
2170.00,0.00024919097450037953
2180.00,0.00035433480115898419
2190.00,0.00025462557823630050
2200.00,0.00026248234826198313
2210.00,0.00017682518773654010
2220.00,0.00020345165285107214
2230.00,0.00024453810510749463
2240.00,0.00026249043366988190
2250.00,0.00029156410710129421
2260.00,0.00033214140603377018
2270.00,0.00014694941091875080
2280.00,0.00017163477423309814
2290.00,0.00025167649073409848
2300.00,0.00019609663831943180
2310.00,0.00031514933107246179
2320.00,0.00036652064773079474
2330.00,0.00036459046532399952
2340.00,0.00042877501073235180
2350.00,0.00042611130265868269
2360.00,0.00044368472117639612
2370.00,0.00039300024218391627
2380.00,0.00039071127321221866
2390.00,0.00038150856562424451
2400.00,0.00030503410380333662
2410.00,0.00052512493493850343
2420.00,0.00053327934438129887
2430.00,0.00054214146803133190
2440.00,0.00051205770796514116
2450.00,0.00048697446982259862
2460.00,0.00036497327528195456
2470.00,0.00035691084485733882
2480.00,0.00021246993856038898
2490.00,0.00032812036079121754
2500.00,0.00026500986132305115
2510.00,0.00029848258418496698
2520.00,0.00036413093403098173
2530.00,0.00044828895624959841
2540.00,0.00036417702358448878
2550.00,0.00035780262260232121
2560.00,0.00033660573535598814
2570.00,0.00040244995398097672
2580.00,0.00035404863228905015
2590.00,0.00046778795876889490
2600.00,0.00037538829928962514
2610.00,0.00041328854058519937
2620.00,0.00036538305357680656
2630.00,0.00042837701766984537
2640.00,0.00040641174200573005
2650.00,0.00044307183634373359
2660.00,0.00036326099871075712
2670.00,0.00048918060201685876
2680.00,0.00039924504380906001
2690.00,0.00042084284723387100
2700.00,0.00030788884760113433
2710.00,0.00028478023887146264
2720.00,0.00029315584470168687
2730.00,0.00026214703029836528
2740.00,0.00029195392562542111
2750.00,0.00062936035828897730
2760.00,0.00055658751807641238
2770.00,0.00083368095511104912
2780.00,0.00108155877751414664
2790.00,0.00110528351433458738
2800.00,0.00097494345754967071
2810.00,0.00086071754776639864
2820.00,0.00073840093682520092
2830.00,0.00066772522040992044
2840.00,0.00058549645109451376
2850.00,0.00057550806741346605
2860.00,0.00045655890426132828
2870.00,0.00040063960113911889
2880.00,0.00042271074926247820
2890.00,0.00044706154949381016
2900.00,0.00042654181379475631
2910.00,0.00037880689706071280
2920.00,0.00029642070512636565
2930.00,0.00018548253501649015
2940.00,0.00035893400126951747
2950.00,0.00025339157582493499
2960.00,0.00039020691474433988
2970.00,0.00043237620775471441
2980.00,0.00031584591124556027
2990.00,0.00013414150453172624
3000.00,0.00001142664768849500
3010.00,0.00005493412754731253
3020.00,0.00016448407041025348
3030.00,0.00035982422195957042
3040.00,0.00048307584438589402
3050.00,0.00050176493823528290
3060.00,0.00049818045226857066
3070.00,0.00066979177427128889
3080.00,0.00062497848921339028
3090.00,0.00064940800439217128
3100.00,0.00066548413815326057
3110.00,0.00082531720545375720
3120.00,0.00096600488905096427
3130.00,0.00109469905873993412
3140.00,0.00120789280117605813
3150.00,0.00130110387908644043
3160.00,0.00144093324706773274
3170.00,0.00147100300455349497
3180.00,0.00136681495860102586
3190.00,0.00125213153660297394
3200.00,0.00135954518918879330
3210.00,0.00133645643290947191
3220.00,0.00159986264043254778
3230.00,0.00161214869876857847
3240.00,0.00156577223242493346
3250.00,0.00162260039724060334
3260.00,0.00179704584661521949
3270.00,0.00181270520624821074
3280.00,0.00170875169715145603
3290.00,0.00159080202138284221
3300.00,0.00156769449677085504
3310.00,0.00146314864468877204
3320.00,0.00139022321309312247
3330.00,0.00162931174054392613
3340.00,0.00155443968105828390
3350.00,0.00169672716583590955
3360.00,0.00151264712621923536
3370.00,0.00148115782940294594
3380.00,0.00140438900416484103
3390.00,0.00143842808756744489
3400.00,0.00144306632137158886
3410.00,0.00148229472688399255
3420.00,0.00145796890865312889
3430.00,0.00129748605104396120
3440.00,0.00135261044488288462
3450.00,0.00133632999495603144
3460.00,0.00143611511884955689
3470.00,0.00145553549737087451
3480.00,0.00144273376645287499
3490.00,0.00162331711180740967
3500.00,0.00159799711036612280
3510.00,0.00149203680120990612
3520.00,0.00178989539926988073
3530.00,0.00186639081221073866
3540.00,0.00206641859040246345
3550.00,0.00205572901177220047
3560.00,0.00203858266468159854
3570.00,0.00215097079853876494
3580.00,0.00220051188080105931
3590.00,0.00220479395284201019
3600.00,0.00219750643373117782
3610.00,0.00240596024377737194
3620.00,0.00252465980884153396
3630.00,0.00259685203491244465
3640.00,0.00249534770409809425
3650.00,0.00235643555788556114
3660.00,0.00231374699797015637
3670.00,0.00204585321625927463
3680.00,0.00201710446708602831
3690.00,0.00202191901917103678
3700.00,0.00204871025198372081
3710.00,0.00188614615763071924
3720.00,0.00179132620178279467
3730.00,0.00190242798635154031
3740.00,0.00199697362040751614
3750.00,0.00207825541292550042
3760.00,0.00206801249078125693
3770.00,0.00192534633970353752
3780.00,0.00185062770469812676
3790.00,0.00121418279013596475
3800.00,0.00096732044039526954
3810.00,0.00110657498953514732
3820.00,0.00109183512540766969
3830.00,0.00080655360943637788
3840.00,0.00079130879021249712
3850.00,0.00084661829896504059
3860.00,0.00117617268915637396
3870.00,0.00141563441502512433
3880.00,0.00159184740186901763
3890.00,0.00130035682741436176
3900.00,0.00127940035599749535
3910.00,0.00130825204905704595
3920.00,0.00134339241049019620
3930.00,0.00151329832806368358
3940.00,0.00147225100590731017
3950.00,0.00146927947935182601
3960.00,0.00167175372916972265
3970.00,0.00151101079973159358
3980.00,0.00176473686587996781
3990.00,0.00180982007441343740
4000.00,0.00183106550321099348
4010.00,0.00180615678982576355
4020.00,0.00191440289563615806
4030.00,0.00208931817542179488
4040.00,0.00231369075481779873
4050.00,0.00216571840428514406
4060.00,0.00251207455949042924
4070.00,0.00242667410930152982
4080.00,0.00236289318490889855
4090.00,0.00230786351312417537
4100.00,0.00257350669198785909
4110.00,0.00260031213474576361
4120.00,0.00264523312580422498
4130.00,0.00286666795363998972
4140.00,0.00262850226135924459
4150.00,0.00281664528665714897
4160.00,0.00316890959220472723
4170.00,0.00305482779003796168
4180.00,0.00311178690753877163
4190.00,0.00322955364026711322
4200.00,0.00308603568555554375
4210.00,0.00280092968387180008
4220.00,0.00278232787240995094
4230.00,0.00285337693276233040
4240.00,0.00285959504981292412
4250.00,0.00286342748950119130
4260.00,0.00267845155394752510
4270.00,0.00277346702205250040
4280.00,0.00282816057733725756
4290.00,0.00267403594261850230
4300.00,0.00262637971172807738
4310.00,0.00270538064796710387
4320.00,0.00239528942620381713
4330.00,0.00225838270489475690
4340.00,0.00228183200670173392
4350.00,0.00213596211688127369
4360.00,0.00188347739458549768
4370.00,0.00171420375409070402
4380.00,0.00147889278014190495
4390.00,0.00161872902390314266
4400.00,0.00180261589412111789
4410.00,0.00152843894466059282
4420.00,0.00170063195400871336
4430.00,0.00185364101344021037
4440.00,0.00197188280071713962
4450.00,0.00212286710666376166
4460.00,0.00197107897838577628
4470.00,0.00212986752740107477
4480.00,0.00226595272033591755
4490.00,0.00254076988130691461
4500.00,0.00232880439580185339
4510.00,0.00252092191294650547
4520.00,0.00252042217834969051
4530.00,0.00261917111492948607
4540.00,0.00264587850324460305
4550.00,0.00275829224119661376
4560.00,0.00270789946807781234
4570.00,0.00270629937585908920
4580.00,0.00296323794827912934
4590.00,0.00313627205468947068
4600.00,0.00312231011776020750
4610.00,0.00299599833306274377
4620.00,0.00291270778325269930
4630.00,0.00288640425787889399
4640.00,0.00291438859858317301
4650.00,0.00269762428069952875
4660.00,0.00274483611428877339
